;ts;user;text;class;key
1350;1474528138.000006;Olmomir;<@U278DLL2D> good luck :four_leaf_clover:;8;1474528138U0CN3AKDL
1351;1474528108.000005;Maehagar;I'll be away today after 16:00 - there's an apartment to be visited in Zurich.;1;1474528108U278DLL2D
1352;1474527519.0000038;Balaemar;As mentioned yesterday I am in HO today;3;1474527519U035FRUCY
1353;1474524362.0000026;Caenraenos;Reminder: <@U035B8PRU> <@U035FRZHY> and <@U035AASB8> are in synch sessions (out of office) for the next two days.;2;1474524362U035AASB8
1354;1474523885.000002;Baegar;I won't be in the office today. Unfortunately i need a sick leave. Contact me if urgend (slack, phone).;5;1474523885U035J4RG4
1355;1474462676.000069;Balaemar;Tomorrow I will be in HO working on HAL9000 and prepare ACME-Delivery;3;1474462676U035FRUCY
1356;1474434051.000068;Joragni;Today is my scheduled day off. See you again on Thursday.;2;1474434051U0K4J0613
1357;1474383679.000067;Darnor;I will not be in the office tomorrow. Google Analytics Bootcamp in Zürich. Will be available trough Email and Slack.;6;1474383679U1D7Q9J8M
1358;1474383640.000066;Myke;As planned, I’ll be working HO tomorrow on pimcore update on Docker.;3;1474383640U0MGNKETU
1359;1474352253.000065;Styrund;I got bitten by a tick last week, since it’s not looking as it should i’ll have a doctors appointment today at 17.00, so i’ll have to leave at around 16.30;4;1474352253U036U40UC
1360;1474292436.0000641;Vaerys;What’s with the dentist these days? :thinking_face:;4;1474292436U0PLNK7EK
1361;1474292405.0000632;Gaelralis;I will be in the office around 10am tomorrow due to a dentist appointment.;4;1474292405U0HLAK1T6
1362;1474292359.000062;Braddock;I'm in London from Monday afternoon until Thursday for a conference. ;6;1474292359U0CNKFT0A
1363;1474284743.000061;Malaegor;<@U2D54KATU|Malaegor> has joined the channel;8;1474284743U2D54KATU
1364;1474268136.0000598;Overton;I'm staying at home today because I got the flu.;5;1474268136U0PSDKXHR
1365;1474266838.000059;Styrund;ah… it’s friday, not thursday morning… sorry;8;1474266838U036U40UC
1366;1474266221.000058;Olmomir;I will be away today from 10.40 - 11.10 for the apartment keys. And also I will be leaving at 5 so I can get some stuff for the new apartment.;1;1474266221U0CN3AKDL
1367;1474266037.000057;Jaereron;I'm late because of the train;1;1474266037U035G5WMS
1368;1474265741.000056;Styrund;Due to dentist appointments of my wife, i will be in home office tuesday and thursday morning.;4;1474265741U036U40UC
1369;1474018215.000055;Vaerys;Leaving for home, will continue working from there. Not feeling well, queasy stomach;5;1474018215U0PLNK7EK
1370;1474005613.000054;Darnor;As announced yesterday, HO until app. 10am;3;1474005613U1D7Q9J8M
1371;1473970941.000053;Torerne;Once again at the dentist tomorrow. I might be at the office shortly after 9am. ;4;1473970941U035FRZHY
1372;1473951384.000052;Braddock;My flight to Zürich was cancelled and rebooked.  I won't make it to the office on Friday.  In the afternoon I work at home. ;3;1473951384U0CNKFT0A
1373;1473948322.000051;Darnor;I will be in HO until app. 10am tomorrow, need to accept a delivery and may be here earlier.;3;1473948322U1D7Q9J8M
1374;1473917743.00005;Myke;I think I might have food poisoning, waking up with stomach cramps. It's better for me to do HO today and I'll work on the tricky updates on Pimcore.;5;1473917743U0MGNKETU
1375;1473916634.000049;Balaemar;As announced I am in HO again and will be off at 4pm. Tomorrow I have a free day. Wish you a nice day and weekend and we see on monday again.;3;1473916634U035FRUCY
1376;1473859950.0000482;Eliar;<@U035B8PRU> and I are leaving now for another meeting with MoonInc in Zurich.;6;1473859950U0A8NPHRD
1377;1473856070.000047;Celtheon;Tomorrow I have two apartments to visit, so I’ll arrive a bit late ~9.15am and have to leave at 3pm.;1;1473856070U1RLS54MB
1378;1473854141.000046;Eliar;"I will not be in the office tomorrow and on Friday because of the launch days at the university.
And due to my studies (starting next week) I will not be available every Monday, Tuesday and Wednesday. I will be in the Office every Thursday and Friday.

So, see you again on Thursday 22. September!";2;1473854141U0A8NPHRD
1379;1473835392.0000448;Taegarys;Due to an appointment, I’ll be leaving around 3.30pm today.;1;1473835392U25T408CS
1380;1473835249.0000439;Myke;Fishere here, working on pimcore update;8;1473835249U0MGNKETU
1381;1473832381.000043;Vaerys;Fishere here;8;1473832381U0PLNK7EK
1382;1473832261.000042;Darnor;As announced yesterday, i am in HO today;3;1473832261U1D7Q9J8M
1383;1473830915.000041;Eliar;<@U035B8PRU>: and I are in Zurich this morning for a meeting with MoonInc.;6;1473830915U0A8NPHRD
1384;1473827409.00004;Joragni;Today is my scheduled day off. See you again on Thursday.;2;1473827409U0K4J0613
1385;1473789022.000039;Balaemar;uhhh sry. missed to announce in slack that I am in HO tomorrow and on Thursday (of course it is discussed with the ACME-Team days ago). Tomorrow my daughter has her first day in school with little party in the afternoon. For that reason I will be off at 3pm. And on thursday I planed to start into my long weekend at 4pm.;3;1473789022U035FRUCY
1386;1473783003.0000381;Darnor;i just realised that the whole ACME team is either in HO or Day Off. So i will do HO as well. (discussed with R2D2);3;1473783003U1D7Q9J8M
1387;1473777538.000037;Myke;I’ve arranged for a HO tomorrow too;3;1473777538U0MGNKETU
1388;1473776258.000036;Vaerys;Working from home tomorrow, need to be present for plumber’s visit;3;1473776258U0PLNK7EK
1389;1473759624.000035;Gaelralis;change of plan for thursday: it will be as usual (an appointment got canceled);8;1473759624U0HLAK1T6
1390;1473746299.000033;Eliar;Due to physiotherapy I have to leave at 4 pm today.;4;1473746299U0A8NPHRD
1391;1473742714.000032;Balaemar;as announced yesterday, I will work from home in the morning and approximately arrive at 11 in the office;3;1473742714U035FRUCY
1392;1473695897.000031;Celtheon;tomorrow I’ll have to leave a bit earlier ~16:15 to pick up my wife at the train station in Zürich;1;1473695897U1RLS54MB
1393;1473695030.00003;Gaelralis;on thursday, i will be in the office only at 11:00am (and stay in the afternoon) and will work from home in the morning.;1;1473695030U0HLAK1T6
1394;1473679276.0000286;Overton;Today I have a dentist appointment at 3pm. I will be off for about 1 hour, after that I will be back online and working from home.;4;1473679276U0PSDKXHR
1395;1473677369.000028;Styrund;I will be in HO tomorrow morning as well, since my wife has a Dental Appointment @7.30h;3;1473677369U036U40UC
1396;1473661198.000027;Eliar;I'm in Zurich this morning for a meeting with MoonInc;6;1473661198U0A8NPHRD
1397;1473660517.000026;Balaemar;tomorrow I will be working at home until half past nine and come to the office after that. the reason is that my wife's teacher job starts again after the holiday and my daughter's first day in school starts on thursday. so i have to keep an eye on her till my wife is back.;3;1473660517U035FRUCY
1398;1473655276.000025;Torerne;Good morning. I have another appointment at the dentist this morning, I guess I am at the office at 9.15am.;4;1473655276U035FRZHY
1399;1473403539.000024;Myke;Missed my connection again, on the train now will be by 10 min late today;1;1473403539U0MGNKETU
1400;1473344252.0000231;Joragni;"As prearranged, I'm taking tomorrow off. Have fun BBQing, y'all (""y'all"" is a typical contraction in the Southern US, where barbecueing is also popular, particulary in Texas)";2;1473344252U0K4J0613
1401;1473338473.0000222;Vaerys;Off for the next ~1 hour, collecting keys and stuff;2;1473338473U0PLNK7EK
1402;1473316814.000021;Myke;Some delay, I'll be late by about 15min;1;1473316814U0MGNKETU
1403;1473311229.00002;Vaerys;Fishere here;8;1473311229U0PLNK7EK
1404;1473310423.0000188;Eliar;As mentioned yesterday, I am working from home today.;3;1473310423U0A8NPHRD
1405;1473247916.000018;Vaerys;I will be working from home tomorrow as well, as I have to collect the keys to my new apartment;3;1473247916U0PLNK7EK
1406;1473247845.000017;Eliar;Due to a doctor’s appointment tomorrow morning, I will work from home tomorrow.;4;1473247845U0A8NPHRD
1407;1473240951.000016;Darnor;i will be in Horgen for the rest of the day. See you tomorrow.;6;1473240951U1D7Q9J8M
1408;1473225728.000015;Balaemar;as announce yesterday, I am working in HO today. I will be off from 7:45 for about 1h to bring my car to the garage;3;1473225728U035FRUCY
1409;1473180951.000014;Olmomir;Tomorrow morning I need to be in Zürich, to give my fingerprints for my permit. I will be in office as soon as I finish.;1;1473180951U0CN3AKDL
1410;1473153339.000013;Balaemar;I am in HO tomorrow. I have to bring my car to the service in the morning and get it back before they close at evening. My time in office would be to short.;3;1473153339U035FRUCY
1411;1473147037.000012;Mamon;<@U27727KK8|Mamon> has joined the channel;8;1473147037U27727KK8
1412;1473146881.000011;Maehagar;<@U278DLL2D|Maehagar> has joined the channel;8;1473146881U278DLL2D
1413;1473139091.00001;Torerne;As mentioned yesterday, I am working from home this morning, will be in the office at 11.30;3;1473139091U035FRZHY
1414;1473139018.000009;Eliar;<@U035B8PRU> <@U2777Q7E3> and I are in Brugg this morning for a meeting with NAB;6;1473139018U0A8NPHRD
1415;1473126984.000008;Braddock;I will arrive a bit later at the office today. ;1;1473126984U0CNKFT0A
1416;1473093287.000007;Gaelralis;until friday, i will be at the fantoche animated movie festival.;2;1473093287U0HLAK1T6
1417;1473090205.000006;Myke;As discussed with Mario, i’ll be doing HO tomorrow.;3;1473090205U0MGNKETU
1418;1473077250.000005;Torerne;I work from home tomorrow morning, will be in the office by 11.30am.;3;1473077250U035FRZHY
1419;1473057797.0000038;Joragni;As previously scheduled, my day off this week will be Friday instead of the usual Wednesday.;2;1473057797U0K4J0613
1420;1473054936.0000026;Myke;I'll be about 10 minutes late, missed my train - rainy day ;1;1473054936U0MGNKETU
1421;1473005292.000002;Vaerys;Guys, tomorrow I will have to leave after lunch. Appointment with movers at my current apartment.;1;1473005292U0PLNK7EK
1422;1472797562.000018;Baegar;I will have to leave a little bit earlier today at about 16:40.;1;1472797562U035J4RG4
1423;1472714186.000017;Gaelralis;I am absent from 9:15 to 11:00 because of some errant.;1;1472714186U0HLAK1T6
1424;1472710807.000016;Eliar;Due to physiotherapy I have to leave at 4:15 today.;4;1472710807U0A8NPHRD
1425;1472679778.000014;Caenraenos;"Just a quick reminder here on the planned absence of Ida, leia, bernini, Rodrigo and myself on Sept 1 and 2: we are all at front/&gt; <https://frontendconf.ch> in Zürich.";2;1472679778U035AASB8
1426;1472625815.000013;Taegarys;I’ll be off on Thursday and Friday (Sept 1 - Sept 2);2;1472625815U25T408CS
1427;1472619740.000012;Joragni;Today is my scheduled day off. See you again on Thursday.;2;1472619740U0K4J0613
1428;1472604431.000011;Braddock;I will arrive a bit later in the office, because I did the night shift for finishing a demo for the web conf event.;1;1472604431U0CNKFT0A
1429;1472581738.00001;Darnor;I will be back in the office tomorrow. ;2;1472581738U1D7Q9J8M
1430;1472579398.000009;Drevyn;:goofball: ;8;1472579398U035B8PRU
1431;1472577838.000008;Torerne;I have an appointment at the dentist tomorrow, I might not be here by :clock9: :fearful:;4;1472577838U035FRZHY
1432;1472542886.000007;Overton;I forgot to mention in the daily that I have to leave a bit early today, so I will continue my work from home (from about 4pm). Because I’m receiving a furniture delivery.;1;1472542886U0PSDKXHR
1433;1472534123.000006;Olmomir;I will be in *Winterthur residents' registration office* this morning, going to be late a little bit.;1;1472534123U0CN3AKDL
1434;1472520057.000005;Gaelralis;Due to train maintenance work that have just finished now, i'll come to the office later in order to have a bit of sleep. ;1;1472520057U0HLAK1T6
1435;1472459937.0000038;Taegarys;<@U25T408CS|Taegarys> has joined the channel;8;1472459937U25T408CS
1436;1472450679.0000026;Myke;Hi all, sorry for short notice, I'm taking a half day off today to run a couple of errands. ;2;1472450679U0MGNKETU
1437;1472422737.000002;Braddock;Due to a medical appointment, I’ll arrive a bit later.;4;1472422737U0CNKFT0A
1438;1472197827.000033;Eliar;I forgot to mention in the daily that I have to leave at 16:30 pm because of physiotherapy.;4;1472197827U0A8NPHRD
1439;1472191651.000032;Valik;Good morning! I got a surprise yesterday and I am flying away over the weekend.. I have to leave a bit before 4 today.;1;1472191651U0PSJ4GGH
1440;1472114649.00003;Styrund;oke;8;1472114649U036U40UC
1441;1472114646.0000286;Olmomir;"6:30 they close today: Donnerstag
von 08.30 - 12.00 Uhr und 13.00 - 18.30 Uhr 
(Telefon bis 17.00 Uhr)";8;1472114646U0CN3AKDL
1442;1472114635.000028;Styrund;and you’re sure they’re still open then?;8;1472114635U036U40UC
1443;1472114280.000027;Olmomir;I will leave today at 5, I need to go to *Winterthur residents' registration office*.;1;1472114280U0CN3AKDL
1444;1472104876.000026;Myke;Hi all, a bit delayed this morning and I'm taking the 8am train. Will be about 40 min late. ;1;1472104876U0MGNKETU
1445;1472037865.000025;Eliar;Because I need to monitor a deployment for MoonInc at 7, and because I’ve got 2 calls with NAB, I will be in home office tomorrow (as agreed with R2D2).;3;1472037865U0A8NPHRD
1446;1472028985.000024;Drevyn;:thumbsup:;8;1472028985U035B8PRU
1447;1472022832.0000231;Olmomir;I have the flight today at 12h, and an appointment to see an apartment at 16h will see you later in office.;6;1472022832U0CN3AKDL
1448;1472015234.0000222;Joragni;Today is my scheduled day off. See you again on Thursday.;2;1472015234U0K4J0613
1449;1471943148.000021;Joragni;SORRY WRONG CHANNEL. Thx, bernini.;8;1471943148U0K4J0613
1450;1471943024.00002;Joragni;"Hallo Mario. Fisher hat während des Dailys erwähnt, dass Deine planmässige Rückreise verhindert wurde. Laut ihm solltest Du morgen wieder im Büro anwesend sein.
Ab Morgen bis zum Ende der Woche ist Ramon weg und Morgen wegen meines freien Tags bin ich auch nicht anwesend. Erst Morgen sollen auch Michael Karlstetter sowie Stefan Thiel wieder im Geschäft (ACME) sein. Ich erwähne diese Tatsache aus diesem Grund: Ramon hat am vorgehenden Donnerstag meine von ihm überarbeitete Schätzung bzgl. ACMERZW-1889 beim Ticket erfasst.  Es könnte sein, dass eine Bewilligung über die E-Mail Adresse von Ramon kommt, wahrend er nicht da ist.";8;1471943024U0K4J0613
1451;1471941371.0000188;Styrund;I forgot to mention in the daily: It could be possible that i will be a little bit later tomorrow morning. Having a doctors appointment at 8.00, usually this takes not more than 15 minutes… but well… doctors… you never know :smile:;4;1471941371U036U40UC
1452;1471940126.000018;Baegar;I will be having some days this week from tomorrow until sunday (Wedding in St. Petersburg) — so I will be back in the office on Monday.;2;1471940126U035J4RG4
1453;1471903214.000017;Valik;I still have a few days annual leave left and as discussed with R2D2 I`m off tomorrow, next Monday and Tuesday. I`ll be back in the office on Wednesday :slightly_smiling_face:;2;1471903214U0PSJ4GGH
1454;1471534301.000016;Myke;As planned, i’m having my day off till next Tuesday. See you on Wednesday;2;1471534301U0MGNKETU
1455;1471533460.000015;Styrund;As mentioned in the Daily this morning, i will be in HO tomorrow morning, crashing at the Office after Lunch.;3;1471533460U036U40UC
1456;1471497204.000014;Eliar;I’m in HO this morning and will be back in the Office in the afternoon..;3;1471497204U0A8NPHRD
1457;1471489078.000013;Darnor;As announced yesterday, i will be off until Tuesday morning.;2;1471489078U1D7Q9J8M
1458;1471449476.000011;Myke;I’ll prepare the template for the mini-calculators for Mario tonight, and closing few tickets tomorrow morning, and then prepare for deployment build (for Fisher). So to save a bit time, I’ll be working from home tomorrow. Sorry for late notice.;3;1471449476U0MGNKETU
1459;1471427957.00001;Braddock;I arrive tomorrow morning a bit later in the office due to a visit at KSW.;4;1471427957U0CNKFT0A
1460;1471427744.000009;Styrund;Thus? Thou writeth very nice, bretheren. :smile:;8;1471427744U036U40UC
1461;1471415984.000008;Baegar;Tomorrow afternoon (Thursday, August 18th, 13:00-18:00) will <@U0A8NPHRD>  and me attend a training in Zürich for Google Tag Manager and we will thus not be in the office.;6;1471415984U035J4RG4
1462;1471407307.000007;Joragni;Today is my scheduled day off. See you again on Thursday.;2;1471407307U0K4J0613
1463;1471350070.000006;Celtheon;<@U1RLS54MB|Celtheon> has joined the channel;8;1471350070U1RLS54MB
1464;1471244130.000005;Galeris;I will have to leave at around 15:45 today due to a doctors appointment;4;1471244130U036SKV77
1465;1471237106.000002;Eliar;Due to the ACME Mio-Kredit shut down at 7, I will arrive at about 9.30 in the office.;6;1471237106U0A8NPHRD
1466;1470992706.000078;Caenraenos;Yes it will be! Thanks :smile:;8;1470992706U035AASB8
1467;1470992653.000077;Bernareon;Sounds like a big party! Have fun :slightly_smiling_face:;8;1470992653U035G74QE
1468;1470992627.000076;Caenraenos;Similar situation: I need to leave at 1600 for preparations for my birthday party.;8;1470992627U035AASB8
1469;1470992226.000075;Overton;"I forgot to mention in the daily that I have to leave a bit early, because I’m heading to a family event. 
Also next week I will not be in the office because I’m on vacation.";1;1470992226U0PSDKXHR
1470;1470928425.000073;Myke;I’ll be off tomorrow until next Wednesday as planned;2;1470928425U0MGNKETU
1471;1470895284.000072;Braddock;Today I home office, working on data mining and text/topic clustering for SV11 and HelioMomoLtdn.;6;1470895284U0CNKFT0A
1472;1470861699.000071;Vaerys;I have stuff to take care of at the bank so will be at home office tomorrow;3;1470861699U0PLNK7EK
1473;1470804943.0000699;Joragni;Today is my scheduled day off. See you again on Thursday.;2;1470804943U0K4J0613
1474;1470728279.000069;Eliar;I forgot to mention that I have to leave at around 16.15 today.;1;1470728279U0A8NPHRD
1475;1470630354.000068;Balaemar;As announced on friday I'm in HO today. During the morning I will be off for a while and then working first on budget and then on newest ACME defects.;3;1470630354U035FRUCY
1476;1470412222.000067;Balaemar;I just get the confirmation for my appointment on monday. I will be off in the morning and in HO after lunch time.;3;1470412222U035FRUCY
1477;1470382007.000066;Balaemar;I forgot to mention in the daily. Because of a appointment at monday morning I will be in HO at monday.;3;1470382007U035FRUCY
1478;1470376558.0000641;Darnor;As announced im in HO today.;3;1470376558U1D7Q9J8M
1479;1470373146.000062;Gaelralis;Starting tomorrow, I will have vacations until the 29.8.;2;1470373146U0HLAK1T6
1480;1470365006.000061;Olmomir;This morning at 7 I have the flight to get back in Montenegro. I hope there will be no delays.;1;1470365006U0CN3AKDL
1481;1470324543.000058;Darnor;Due to James having a day-off and Celestia not working for ACME tomorrow, i will stay in HO tomorrow and work on the specifications for R12. In accordance with R2D2.;6;1470324543U1D7Q9J8M
1482;1470322138.000057;Myke;As planned, I’m having my day off tomorrow and Monday. See you on Tuesday.;2;1470322138U0MGNKETU
1483;1470316541.000056;Olmomir;back, got the visa :sunglasses::aw_yeah:;7;1470316541U0CN3AKDL
1484;1470294056.000054;Olmomir;I think yes, will have the confirmation today. :four_leaf_clover:;8;1470294056U0CN3AKDL
1485;1470294032.000053;Vaerys;You got the visa <@U0CN3AKDL>?;8;1470294032U0PLNK7EK
1486;1470294009.000052;Olmomir;I will be away from 14-15,  going to get the passport back from the Swiss Embassy.;1;1470294009U0CN3AKDL
1487;1470293861.000051;Vaerys;Hi, I will be away from 3pm-4pm today for an apartment viewing and will continue working from home after 4pm;1;1470293861U0PLNK7EK
1488;1470291046.00005;Braddock;Because of preparation work for an upcoming meeting this morning, I might arrive 15-20 minutes later at the office today.;1;1470291046U0CNKFT0A
1489;1470152946.000049;Myke;Hi, spoken and planned with Mario, I’ll be doing HO tomorrow, working on the last calculator and some other minor issues that may arise.;3;1470152946U0MGNKETU
1490;1470080190.0000482;Olmomir;Tomorrow I will be traveling to Belgrade for the visa.;2;1470080190U0CN3AKDL
1491;1469783618.000047;Torerne;I am off this afternoon. See you on Tuesday. ;2;1469783618U035FRZHY
1492;1469783617.000046;Vaerys;I will be in HO on Tuesday, 2nd August as I will only get back to Zurich at 8:30 in the morning from Salzburg and then I have an apartment viewing at 13:15;3;1469783617U0PLNK7EK
1493;1469783077.0000448;Overton;I forgot to mention in the daily today, I have to leave a bit early (16.00/16.30) because I have to take care of the family-dog (parents are leaving for holidays).;1;1469783077U0PSDKXHR
1494;1469775582.0000439;Jaereron;I will arrive at the office ca. 09:40;1;1469775582U035G5WMS
1495;1469775390.000043;Jaereron;Sorry Bruce is late;1;1469775390U035G5WMS
1496;1469771410.000042;Balaemar;"Moin moin. I am in HO today and have to leave at 4pm.
My tasks today: SVE Reatnrechner and ACME CR-181";3;1469771410U035FRUCY
1497;1469722097.000041;Balaemar;"uhhh ... 4 minutes to late.
Because I have to start traveling to freiburg at 4pm tomorrow
I will be in HO";1;1469722097U035FRUCY
1498;1469722036.00004;Myke;As planned, I’m having my day off tomorrow. See you on Tuesday.;2;1469722036U0MGNKETU
1499;1469684650.000039;Vaerys;I have to leave at 4:15pm today, for I have an appointment for an apartment in Zurich;1;1469684650U0PLNK7EK
1500;1469684306.0000381;Olmomir;I have an appointment today at 9am, to check an apartment here in Winterthur.;1;1469684306U0CN3AKDL
1501;1469597461.000037;Myke;Hi, still not feeling completely well this morning. I'll stay at HO to continue my work.;5;1469597461U0MGNKETU
1502;1469514587.000036;Gaelralis;Meine Sbahn ist verspätet. ;1;1469514587U0HLAK1T6
1503;1469513108.000035;Myke;As mentioned, I'll be at HO today - feeling a bit better with only mild fever now. I'll will be implementing the flex calculator and adding the new postcodes for Lichtenstein ;3;1469513108U0MGNKETU
1504;1469460577.000034;Myke;I’ll be doing HO tomorrow. Not feeling well with the headache.;3;1469460577U0MGNKETU
1505;1469459750.000033;Galeris;I may be a bit late tomorrow, got a doctors appointment at 8:30;4;1469459750U036SKV77
1506;1469425407.000032;Myke;I'll be a bit late, before 10 - trouble sleeping due to headache last night.;1;1469425407U0MGNKETU
1507;1469259253.000031;Joragni;On vacation. Will return on 8 August.;2;1469259253U0K4J0613
1508;1469166874.00003;Darnor;As announced yesterday, I am in HO this morning. Will work on the new Carrousels and will be in the O in the afternoon.;3;1469166874U1D7Q9J8M
1509;1469166443.0000286;Balaemar;"As announced yesterday, I am in HO today working on ACME defects.
Have a nice day and weekend.";3;1469166443U035FRUCY
1510;1469164168.000028;Styrund;<!channel>: Due to our Doctors Appointment for Mia was moved from today afternoon to this morning I will be in the office this afternoon instead the morning :slightly_smiling_face: See you later;4;1469164168U036U40UC
1511;1469163638.000027;Galeris;as discussed with Fisher yesterday i’ll be in home office today;3;1469163638U036SKV77
1512;1469114998.000026;Caenraenos;yep sorry! :smile:;8;1469114998U035AASB8
1513;1469114789.000025;Balaemar;<@U035AASB8>: wrong channel?!;8;1469114789U035FRUCY
1514;1469114753.000021;Caenraenos;<https://support.google.com/webmasters/answer/35769>;8;1469114753U035AASB8
1515;1469114746.00002;Caenraenos;"<https://support.google.com/webmasters/answer/40349?hl=en&amp;ref_topic=3309300>";8;1469114746U035AASB8
1516;1469114706.0000188;Caenraenos;<http://static.googleusercontent.com/media/www.google.com/en//webmasters/docs/search-engine-optimization-starter-guide.pdf>;8;1469114706U035AASB8
1517;1469114702.000018;Caenraenos;<https://support.google.com/webmasters/answer/35291?hl=en>;8;1469114702U035AASB8
1518;1469114513.000017;Balaemar;I’ll be in HO tomorrow working on ACME defects and will be off at 4pm;3;1469114513U035FRUCY
1519;1469113495.000016;Myke;As planned, I’m having my scheduled day off tomorrow. See you on MOnday!;2;1469113495U0MGNKETU
1520;1468996059.000015;Vaerys;Me too;8;1468996059U0PLNK7EK
1521;1468996025.000014;Galeris;as already announced yesterday i’ll be in home office today;3;1468996025U036SKV77
1522;1468990187.000013;Joragni;Today is my scheduled day off. See you again on Thursday.;2;1468990187U0K4J0613
1523;1468963662.000012;Olmomir;thanks bernini :four_leaf_clover:;8;1468963662U0CN3AKDL
1524;1468963635.000011;Vaerys;Ooh, all the best <@U0CN3AKDL> :smile:;8;1468963635U0PLNK7EK
1525;1468963492.00001;Olmomir;Tomorrow from 10:00 to 12:00 I have an appointment with the :flag-ch:Swiss consulate in Montenegro. I wont be available during that time.;1;1468963492U0CN3AKDL
1526;1468944160.000009;Vaerys;Hi, as discussed with the SpeedyApp team, I will be doing HO tomorrow;3;1468944160U0PLNK7EK
1527;1468940888.000008;Myke;Hi, as discussed with Mario, I’ll be doing HO tomorrow;3;1468940888U0MGNKETU
1528;1468933032.000007;Balaemar;forget to announce in daily. I will (try) be off at 1615 today.;1;1468933032U035FRUCY
1529;1468929588.000006;Caenraenos;just to reassure everyone: it is nothing serious, just need to watch over the kids for 2 hours, since Grandma cancelled;1;1468929588U035AASB8
1530;1468927933.000005;Galeris;hya everyone, as discussed with Fishere i’ll be in the home office this afternoon and tomorrow;3;1468927933U036SKV77
1531;1468921282.0000038;Caenraenos;Hey everyone, I need to be home in the afternoon, due to unforeseen circumheraclesce. Mario and joe will take on any admin issues that arise. If you need to get in touch from 13:30 to 15:30, you can call me on my phone 0774367755;3;1468921282U035AASB8
1532;1468876454.0000026;Valik;I won`t be in the office tomorrow and on Wednesday due to my exams. See you on Friday!;2;1468876454U0PSJ4GGH
1533;1468753530.000002;Valik;Hi team! I`m working HO tomorrow (as discussed with R2D2). I`ll prepare Blogposts for DI Blog. Have a great start!;3;1468753530U0PSJ4GGH
1534;1468562958.000049;Balaemar;I am in HO today again workig on ACME defects;3;1468562958U035FRUCY
1535;1468507877.0000482;Myke;As planned, I’ll be having my day off tomorrow.;2;1468507877U0MGNKETU
1536;1468507794.000047;Balaemar;I’ll be again in HO tomorrow working on ACME defects;3;1468507794U035FRUCY
1537;1468476657.000046;Myke;HO today, working on updating all JavaScript from Pyxis and some other clean up ;3;1468476657U0MGNKETU
1538;1468475805.0000448;Balaemar;As announced yesterday, I am now in the HO working on ACME defects. Because of the final celebrations in kindergarten of my daughter, I'll off at 5:00pm. Wish you all a nice day.;3;1468475805U035FRUCY
1539;1468424233.0000439;Balaemar;I’ll doing HO tomorrow too. And I will be off at 5pm.;3;1468424233U035FRUCY
1540;1468424091.000043;Myke;I’ll doing HO tomorrow, just discussed some pending tasks we have and we can work independently for tomorrow.;3;1468424091U0MGNKETU
1541;1468422112.000042;Baegar;Tomorrow I will be in the home office and in the afternoon I'm going to meet WSA in Dietlikon. You can reach me on slack or via e-mail or phone.;3;1468422112U035J4RG4
1542;1468416213.00004;Caenraenos;Offline a bit sooner to pick David up at the airport. i.e. at 15:30;1;1468416213U035AASB8
1543;1468389414.000039;Myke;Missed my train by 1 min, taking the 730 train. Will be ~10min late;1;1468389414U0MGNKETU
1544;1468387271.0000381;Joragni;Today is my scheduled day off. See you again on Thursday.;1;1468387271U0K4J0613
1545;1468305958.000037;Darnor;Im running 15' late. Will be in the office at 09:15 ;1;1468305958U1D7Q9J8M
1546;1468303206.000036;Valik;I have a day off because of my exams. Will be in the office tomorrow.;2;1468303206U0PSJ4GGH
1547;1468214201.000034;Torerne;bernini, Rodrigo and I are still in Montenegro today - back in the office tomorrow. ;2;1468214201U035FRZHY
1548;1468212567.000033;Drevyn;I'm in Paris today for dtouch. See you tomorrow.;6;1468212567U035B8PRU
1549;1467957954.000032;Braddock;I might not make it in time for the SpeedyApp 8:45 meeting.;1;1467957954U0CNKFT0A
1550;1467930368.000031;Myke;I’m having a day off tomorrow, as discussed with Ramon and Mario before.;2;1467930368U0MGNKETU
1551;1467888976.00003;Galeris;as discussed with Fisher i’ll be in the homeoffice this afternoon so I can concentrate on refactoring;3;1467888976U036SKV77
1552;1467827652.0000286;Myke;Fishere here, so I can focus on some fixes;8;1467827652U0MGNKETU
1553;1467826740.000028;Darnor;In HO tomorrow, so whole ACME Team in HO;3;1467826740U1D7Q9J8M
1554;1467790306.000027;Balaemar;As announced in the daily, I will be in HO tomorrow.;3;1467790306U035FRUCY
1555;1467786634.000026;Myke;Hi, I'm running late today and taking the 8 o'clock train. Will be later in the office.;1;1467786634U0MGNKETU
1556;1467781938.000025;Gaelralis;Hi Guys. As announced, I have some master thesis / prethesis presentation to attend in lucerne. ;8;1467781938U0HLAK1T6
1557;1467781023.000024;Joragni;Today is my scheduled day off. See you again on Thursday.;2;1467781023U0K4J0613
1558;1467736684.0000231;Baegar;Tomorrow i will be working in the home office. Reachable over e-mail, slack or phone (business);3;1467736684U035J4RG4
1559;1467716140.0000222;Darnor;I need to pick up a delivery today between 16:00 and 17:00. Will be off during this time and available from 17:00 again.;1;1467716140U1D7Q9J8M
1560;1467699405.000021;Overton;Will be working from home again on Webinizer.;3;1467699405U0PSDKXHR
1561;1467696631.00002;Vaerys;As mentioned to the SpeedyApp team yesterday, I will be working from home today and concentrating on various improvements to the notifications. ;3;1467696631U0PLNK7EK
